playlist_name,artist_name,track_name,url,danceability,energy,loudness,valence,tempo,lyrics
Christmas Hits,Ariana Grande,Santa Tell Me,https://open.spotify.com/track/1ADjWm8QNhgNV8yCNNgQ1T,0.464,0.63,-7.3370000000000015,0.527,132.96,"

[Chorus]
Santa tell me if you're really there
Don't make me fall in love again if he won't be here next year
Santa tell me if he really cares
'Cause I can't give it all away if he won't be here next year

[Verse 1]
Feeling Christmas all around
And I'm trying to play it cool
But it's hard to focus when I see him walking 'cross the room
""Let It Snow"" is blasting out
But I won't get it in the mood
I'm avoiding every mistletoe until I know it's

[Pre-Chorus]
True love that he thinks of
So next Christmas I'm not all alone boy

[Chorus]
Santa tell me if you're really there
Don't make me fall in love again if he won't be here next year
Santa tell me if he really cares
'Cause I can't give it all away if he won't be here next year

[Verse 2]
I've been down this road before
Fell in love on Christmas night
But on New Year's Day I woke up and he wasn't by my side
Now I need someone to hold
Be my fire in the cold
But it's hard to tell if this is just a fling or if it's

[Pre-Chorus]
True love that he thinks of
So next Christmas I'm not all alone boy

[Chorus]
Santa tell me if you're really there
Don't make me fall in love again if he won't be here next year
Santa tell me if he really cares
'Cause I can't give it all away if he won't be here next year

[Bridge]
Oh I wanna have him beside me like oh-woo-oh
On the 25th by that fireplace oh-woo-oh
But I don't want a new broken heart
This year I've got to be smart
Oh baby
(Santa tell me Santa tell me)
If he will be if he will be here
(Santa tell me Santa tell me)
Oh woah

[Chorus]
Santa tell me (Santa tell me) if you're really there ('Cause I really care)
Don't make me fall in love again if he won't be here next year
Santa tell me (Tell me) if he really cares (Tell me boy)
'Cause I can't give it all away if he won't be here next year

[Outro]
Santa tell me (Tell me) if you're really there (Santa baby)
Don't make me fall in love again if he won't be here next year (If he won't be if he won't be here)
Santa tell me (Tell me) if he really cares (Do you care?)
'Cause I can't give it all away if he won't be here next year

"
Christmas Hits,Michael Bublé,It's Beginning to Look a Lot like Christmas,https://open.spotify.com/track/5a1iz510sv2W9Dt1MvFd5R,0.339,0.214,-11.714,0.363,94.775,"

[Verse 1]
It's beginning to look a lot like Christmas
Everywhere you go;
Take a look at the five and ten
It's glistening once again
With candy canes and silver lanes aglow

[Chorus]
It's beginning to look a lot like Christmas
Toys in every store
But the prettiest sight to see is the holly that will be
On your own front door

[Hook]
A pair of hop-a-long boots and a pistol that shoots
Is the wish of Barney and Ben;
Dolls that will talk and will go for a walk
Is the hope of Janice and Jen;
And Mom and Dad can hardly wait for school to start again

[Verse 2]
It's beginning to look a lot like Christmas
Everywhere you go;
There's a tree in the Grand Hotel one in the park as well
It's the sturdy kind that doesn't mind the snow

[Chorus 2]
It's beginning to look a lot like Christmas;
Soon the bells will start
And the thing that will make them ring is the carol that you sing
Right within your heart

[Hook 2]
It's beginning to look a lot like Christmas
Toys in every store
But the prettiest sight to see is the holly that will be
On your own front door

[Outro]
So it's Christmas once more

"
Christmas Hits,Bobby Helms,Jingle Bell Rock,https://open.spotify.com/track/2wCPMWR3y4xclijuCcLJv7,0.7090000000000001,0.506,-5.627999999999999,0.682,119.345,"

Jingle bell jingle bell jingle bell rock
Jingle bells swing and jingle bells ring
Snowin' and blowin' up bushels of fun
Now the jingle hop has begun

Jingle bell jingle bell jingle bell rock
Jingle bells chime in jingle bell time
Dancin' and prancin' in Jingle Bell Square
In the frosty air

What a bright time it's the right time
To rock the night away
Jingle bell time is a swell time
To go glidin' in a one-horse sleigh

Giddy-up jingle horse pick up your feet
Jingle around the clock
Mix and a-mingle in the jinglin' feet
That's the jingle bell rock

Jingle bell jingle bell jingle bell rock
Jingle bells chime in jingle bell time
Dancin' and prancin' in Jingle Bell Square
In the frosty air

What a bright time it's the right time
To rock the night away
Jingle bell time is a swell time
To go glidin' in a one-horse sleigh

Giddy-up jingle horse pick up your feet
Jingle around the clock
Mix and a-mingle in the jinglin' feet
That's the jingle bell
That's the jingle bell
That's the jingle bell rock

"
Christmas Hits,Andy Williams,It's the Most Wonderful Time of the Year,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN,0.24,0.598,-8.435,0.7759999999999999,202.082,"

[Chorus]
It's the most wonderful time of the year
With the kids jingle belling
And everyone telling you ""be of good cheer""
It's the most wonderful time of the year

[Verse 1]
It's the hap-happiest season of all
With those holiday greetings
And gay happy meetings when friends come to call
It's the hap-happiest season of all

[Pre-Chorus]
There'll be parties for hosting
Marshmallows for toasting
And caroling out in the snow
There'll be scary ghost stories
And tales of the glories
Of Christmases long long ago

[Chorus]
It's the most wonderful time of the year
There'll be much mistletoeing
And hearts will be glowing when loved ones are near
It's the most wonderful time of the year

[Pre-Chorus]
There'll be parties for hosting
Marshmallows for toasting
And caroling out in the snow
There'll be scary ghost stories
And tales of the glories
Of Christmases long long ago

[Chorus]
It's the most wonderful time of the year
There'll be much mistletoeing
And hearts will be glowing when loved ones are near
It's the most wonderful time
It's the most wonderful time
It's the most wonderful time
It's the most wonderful time of the year

"
Christmas Hits,Dean Martin,"Let It Snow, Let It Snow, Let It Snow",https://open.spotify.com/track/1prYSRBfwPvE3v8jSRZL3Q,0.504,0.287,-11.109000000000002,0.7070000000000001,133.928,"

Oh the weather outside is frightful
But the fire is so delightful
And since we've no place to go
Let it snow let it snow let it snow

Man it doesn't show signs of stopping
And I've brought me some corn for popping
The lights are turned way down low
Let it snow let it snow

When we finally kiss goodnight
How I'll hate going out in the storm
But if you really hold me tight
All the way home I'll be warm

And the fire is slowly dying
And my dear we're still goodbying
But as long as you love me so
Let it snow let it snow and snow

When we finally kiss goodnight
How I'll hate going out in the storm
But if you really grab me tight
All the way home I'll be warm

Oh the fire is slowly dying
And my dear we're still goodbying
But as long as you love me so
Let it snow let it snow let it snow

"
Christmas Hits,Mariah Carey,Christmas (Baby Please Come Home),https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN,0.5660000000000001,0.782,-7.444,0.6970000000000001,127.16,"

[Intro]
Oh oh
Yeah yeah oh oh
Ooh yeah yeah

[Chorus]
(Christmas) The snow's coming down
(Christmas) I'm watching it fall
(Christmas) Lots of people around
(Christmas) Baby please come home
(Christmas) The church bells in town
(Christmas) Are ringing in song
(Christmas) Full of happy sounds
(Christmas) Baby please come home

[Verse 1]
(Ah) They're singing ""Deck The Halls""
(Ah) But it's not like Christmas at all
(Ah) 'Cause I remember when you were here
(Ah) And all the fun we had last year

[Chorus]
(Christmas) Pretty lights on the tree
(Christmas) I'm watching them shine
(Christmas) You should be here with me
(Christmas) Baby please come home

[Instrumental Bridge]

[Verse 1]
(Ah) They're singing ""Deck The Halls""
(Ah) But it's not like Christmas at all
(Ah) 'Cause I remember when you were here
(Ah) And all the fun we had last year

[Chorus]
(Christmas) If there was a way
(Christmas) I'd hold back this tear
(Christmas) But it's Christmas day

[Outro]
(Please) Please
(Please) Please
(Please) Please (Please) Please (Please please)
Baby please come home (Christmas)
Baby please come home (Christmas)
Baby please come home (Christmas)
Baby please come home (Christmas)
Oh yeah yeah (Christmas)
Woo (Christmas)
Woo (Christmas)
Oh yeah (Christmas)

"
Christmas Hits,The Ronettes,Sleigh Ride,https://open.spotify.com/track/5ASM6Qjiav2xPe7gRkQMsQ,0.528,0.772,-7.013,0.852,91.735,"

[Verse 1]
Just hear those sleigh bells jingling ring tingle tingling too
(Ring-a-ling-a ding-dong-ding!)
Come on it's lovely weather for a sleigh ride together with you
(Ring-a-ling-a ding-dong-ding!)
Outside the snow is falling and friends are calling ""Yoo hoo!""
(Ring-a-ling-a ding-dong-ding!)
Come on it's lovely weather for a sleigh ride together with you
(Ring-a-ling-a ding-dong-ding!)
(Ring-a-ling-a ding-dong-ding!)
(Ring-a-ling-a ding-dong-ding!)
(Ring-a-ling-a ding-dong-ding!)

[Verse 2]
Our cheeks are nice and rosy and comfy and cozy are we
(Ring-a-ling-a ding-dong-ding!)
Were snuggled up together like two birds of a feather would be
(Ring-a-ling-a ding-dong-ding!)
Let's take the road before us and sing a chorus or two
(Ring-a-ling-a ding-dong-ding!)
Come on it's lovely weather for a sleigh ride together with you
(Ring-a-ling-a ding-dong-ding!)
(Ring-a-ling-a ding-dong-ding!)
(Ring-a-ling-a ding-dong-ding!)
(Ring-a-ling-a ding-dong-ding!)

[Interlude]
(Ring-a-ling-a ding-dong-ding!)
(Ring-a-ling-a ding-dong-ding!)
(Ring-a-ling-a ding-dong-ding!)
(Ring-a-ling-a ding-dong-ding!)

[Verse 3]
Our cheeks are nice and rosy and comfy and cozy are we
(Ring-a-ling-a ding-dong-ding!)
Were snuggled up together like two birds of a feather would be
(Ring-a-ling-a ding-dong-ding!)
Let's take the road before us and sing a chorus or two
(Ring-a-ling-a ding-dong-ding!)
Come on it's lovely weather for a sleigh ride together with you
(Ring-a-ling-a ding-dong-ding!)
(Ring-a-ling-a ding-dong-ding!)
(Ring-a-ling-a
Ding
Dong
Ding!)

"
Christmas Hits,Justin Bieber,Mistletoe,https://open.spotify.com/track/32OWobmyAz8J2qA8iWekyS,0.6659999999999999,0.5429999999999999,-9.188,0.8809999999999999,161.947,"

[Verse 1]
It’s the most beautiful time of the year
Lights fill the streets spreading so much cheer
I should be playing in the winter snow
But I'ma be under the mistletoe
I don’t wanna miss out on the holiday
But I can’t stop staring at your face
I should be playing in the winter snow
But I'ma be under the mistletoe

[Chorus]
With you shawty with you
With you shawty with you
With you under the mistletoe

[Verse 2]
Everyone's gathering around the fire
Chestnuts roasting like a hot July
I should be chilling with my folks I know
But I'ma be under the mistletoe
Word on the street Santa's coming tonight
Reindeer's flying through the sky so high
I should be making a list I know
But I'ma be under the mistletoe

[Chorus]
With you shawty with you
With you shawty with you
With you under the mistletoe
With you shawty with you
With you shawty with you
With you under the mistletoe

[Bridge]
Ayy love the wise men followed the star
The way I followed my heart
And it led me to a miracle
Ayy love don't you buy me nothing
'Cause I am feeling one thing your lips on my lips
That’s a merry merry Christmas

[Verse 1]
It’s the most beautiful time of the year
Lights fill the streets spreading so much cheer
I should be playing in the winter snow
But I'ma be under the mistletoe
I don’t wanna miss out on the holiday
But I can’t stop staring at your face
I should be playing in the winter snow
But I'ma be under the mistletoe

[Chorus]
With you shawty with you
With you shawty with you
With you under the mistletoe yeah
With you shawty with you
With you shawty with you
With you under the mistletoe (under the mistletoe)

[Outro]
Kiss me underneath the mistletoe
Show me baby that you love me so-oh-oh oh oh oh
Kiss me underneath the mistletoe
Show me baby that you love me so-oh-oh oh oh oh

"
Christmas Hits,Michael Bublé,Holly Jolly Christmas,https://open.spotify.com/track/5PuKlCjfEVIXl0ZBp5ZW9g,0.647,0.465,-8.308,0.6990000000000001,151.251,"

Have a holly jolly Christmas
It's the best time of the year
I don't know if there'll be snow
But have a cup of cheer
Have a holly jolly Christmas
And when you walk down the street
Say Hello to friends you know
And everyone you meet

Oh ho the mistletoe
Is hung where you can see
Somebody waits for you
Kiss her once for me
Have a holly jolly Christmas
And in case you didn't hear
Oh by golly have a holly
Jolly Christmas this year

[Instrumental]

Oh ho the mistletoe
Is hung where you can see
Somebody waits for you
Kiss her once for me
Have a holly jolly Christmas
And in case you didn't hear
Oh by golly have a holly
Jolly Christmas this year

"
Christmas Hits,Kelly Clarkson,Underneath the Tree,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5,0.509,0.812,-5.438,0.6890000000000001,159.876,"

[Chorus]
You're here where you should be
Snow is falling as the carolers sing
It just wasn't the same
Alone on Christmas day
Presents what a beautiful sight
Don't mean a thing if you ain't holding me tight
You're all that I need
Underneath the tree

[Verse 1]
Tonight I'm gonna hold you close
Make sure that you know
I was lost before you
Christmas was cold and grey
Another holiday
Alone to celebrate

[Pre-Chorus]
But then one day everything changed
You're all I need
Underneath the tree

[Chorus]
You're here where you should be
Snow is falling as the carolers sing
It just wasn't the same
Alone on Christmas day
Presents what a beautiful sight
Don't mean a thing if you ain't holding me tight
You're all that I need
Underneath the tree

[Verse 2]
I found what I was looking for
A love that's meant for me
A heart that's mine completely
Knocked me right off my feet
And this year I will fall
With no worries at all

[Pre-Chorus]
'Cause you are near and everything's clear
You're all I need
Underneath the tree

[Chorus]
You're here where you should be
Snow is falling as the carolers sing
It just wasn't the same
Alone on Christmas day
Presents what a beautiful sight
Don't mean a thing if you ain't holding me tight
You're all that I need
Underneath the tree

[Saxophone Solo]

[Bridge]
And then one day everything changed
You're all I need
Underneath the tree yeah

[Chorus]
You're here where you should be
Snow is falling as the carolers sing (Oh yeah yeah)
It just wasn't the same (Oh yeah yeah yeah)
Alone on Christmas day
Presents what a beautiful sight (Oh you're all I need)
Don't mean a thing if you ain't holding me tight (Underneath the tree)
You're all that I need (Underneath the tree yeah)
Underneath the tree tonight
Oh you're all I need
Underneath underneath the tree

"
Christmas Hits,Paul McCartney,Wonderful Christmastime (Edited Version) [Remastered],https://open.spotify.com/track/1F8tXdM8cz9bH5PiK1SuAB,0.774,0.508,-9.115,0.773,94.72,"

The mood is right
The spirit's up
We're here tonight
And that's enough

Simply having a wonderful Christmastime
Simply having a wonderful Christmastime

The party's on
The feeling's here
That only comes
This time of year

Simply having a wonderful Christmastime
Simply having a wonderful Christmastime

The choir of children sing their song
Ding dong ding dong
Ding dong ding
Ooh ooh
Doo-doo doo-doo doo doo-doo

We're simply having a wonderful Christmastime
Simply having a wonderful Christmastime

The word is out
About the town
To lift a glass
Ahh and don't look down

Simply having a wonderful Christmastime

The choir of children sing their song
They practiced all year long
Ding dong ding dong
Ding dong ding dong
Ding dong ding dong

The party's on
The spirit's up
We're here tonight
And that's enough

Simply having a wonderful Christmastime
We're simply having a wonderful Christmastime

The mood is right
The spirit's up
We're here tonight
Ohh and that's enough

We're simply having a wonderful Christmastime
Simply having a wonderful Christmastime
Simply having a wonderful Christmastime
Simply having a wonderful Christmastime

Ohh-ohh-ohh-ohh
Ohh-ohh-ohh
Christmastime

"
Christmas Hits,Sam Smith,Have Yourself A Merry Little Christmas,https://open.spotify.com/track/7Hz6LLOVxrojLPIHJJ1S0E,0.426,0.177,-9.429,0.317,133.483,"

Have yourself a merry little Christmas
Let your heart be light
From now on your troubles will be out of sight
Have yourself a merry little Christmas
Make the Yuletide gay
From now on your troubles will be miles away
Here we are as in olden days
Happy golden days of yore
Faithful friends who are dear to us
Gather near to us once more
Through the years we all will be together
If the fates allow
Hang a shining star upon the highest bow
So have yourself a merry little Christmas
Have yourself a merry little Christmas
So have yourself a merry little Christmas now

"
Christmas Hits,José Feliciano,Feliz Navidad,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS,0.485,0.857,-7.059,0.963,148.749,"

[Estribillo]
Feliz Navidad
Feliz Navidad
Feliz Navidad
Próspero año y felicidad
Feliz Navidad
Feliz Navidad
Feliz Navidad
Próspero año y felicidad

[Estribillo 2]
I wanna wish you a Merry Christmas
I wanna wish you a Merry Christmas
I wanna wish you a Merry Christmas
From the bottom of my heart
I wanna wish you a Merry Christmas
I wanna wish you a Merry Christmas
I wanna wish you a Merry Christmas
From the bottom of my heart

[Estribillo]
Feliz Navidad
Feliz Navidad
Feliz Navidad
Próspero año y felicidad
Feliz Navidad
Feliz Navidad
Feliz Navidad
Próspero año y felicidad

[Estribillo 2]
I wanna wish you a Merry Christmas
I wanna wish you a Merry Christmas
I wanna wish you a Merry Christmas
From the bottom of my heart
I wanna wish you a Merry Christmas
I wanna wish you a Merry Christmas
I wanna wish you a Merry Christmas
From the bottom of my heart

[Estribillo]
Feliz Navidad
Feliz Navidad
Feliz Navidad
Próspero año y felicidad
Feliz Navidad
Feliz Navidad
Feliz Navidad
Próspero año y felicidad

[Estribillo 2]
I wanna wish you a Merry Christmas
I wanna wish you a Merry Christmas
I wanna wish you a Merry Christmas
From the bottom of my heart
I wanna wish you a Merry Christmas
I wanna wish you a Merry Christmas
I wanna wish you a Merry Christmas
From the bottom of my heart

[Estribillo]
Feliz Navidad ey ey
Feliz Navidad
Feliz Navidad
Próspero año y felicidad

"
Christmas Hits,Perry Como,It's Beginning to Look a Lot Like Christmas,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa,0.725,0.276,-12.25,0.7170000000000001,112.89,"

It's beginning to look a lot like Christmas
Everywhere you go
Take a look in the five-and-ten
Glistening once again
With candy canes and silver lanes aglow

It's beginning to look a lot like Christmas
Toys in every store
But the prettiest sight to see
Is the holly that will be
On your own front door

A pair of hop along boots and a pistol that shoots
Is the wish of Barney and Ben
Dolls that will talk and will go for a walk
Is the hope of Janice and Jen
And mom and dad can hardly wait for school to start again

It's beginning to look a lot like Christmas
Everywhere you go
Now there's a tree in the Grand Hotel
One in the park as well
The sturdy kind that doesn't mind the snow

It's beginning to look a lot like Christmas
Soon the bells will start
And the thing that will make them ring
Is the carol that you sing
Right within your heart

A pair of hop along boots and a pistol that shoots
Is the wish of Barney and Ben
Dolls that will talk and will go for a walk
Is the hope of Janice and Jen
And mom and dad can hardly wait for school to start again

Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha!

It's beginning to look a lot like Christmas
Soon the bells will start
And the thing that will make them ring
Is the carol that you sing
Right within your heart

"
Christmas Hits,Burl Ives,A Holly Jolly Christmas - Single Version,https://open.spotify.com/track/6XzpeMXDvLC86GvAfnUsIA,0.672,0.369,-13.081,0.863,140.49,"

(Ding-dong-ding)
(Ding-dong-ding)

(Ding-dong-ding) Have a holly jolly Christmas
(Ding-dong-ding) It's the best time of the year
I don't know if there'll be snow
But have a cup of cheer

(Ding-dong-ding) Have a holly jolly Christmas
(Ding-dong-ding) And when you walk down the street
Say hello to friends you know
And everyone you meet

Oh ho the mistletoe
Hung where you can see
Somebody waits for you
Kiss her once for me

(Ding-dong-ding) Have a holly jolly Christmas
(Ding-dong-ding) And in case you didn't hear
Oh by golly have a holly jolly Christmas this year

Have a holly jolly Christmas
It's the best time of the year

Have a holly jolly Christmas
And when you walk down the street
Say hello to friends you know
And everyone you meet

Oh ho the mistletoe
Hung where you can see
Somebody waits for you
Kiss her once for me

(Ding-dong-ding) Have a holly jolly Christmas
(Ding-dong-ding) And in case you didn't here
Oh by golly have a holly jolly Christmas this year

(Ding-dong-ding-dong)
(Ding-dong-ding-dong)
(Ding-dong-ding)

"
Christmas Hits,Brett Eldredge,"Baby, It's Cold Outside",https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK,0.583,0.5720000000000001,-4.776,0.684,113.998,"

[Verse 1: Meghan Trainor & Brett Eldredge]
I really can't stay
But baby it's cold outside
I got to go away
But baby it's cold outside
This evening has been
Been hoping that you'd drop in
So very nice
I'll hold your hands they're just like ice
My mother will start to worry
Beautiful what's your hurry?
My father will be pacing the floor
Listen to the fireplace roar
So really I'd better scurry
Beautiful please don't hurry
But maybe just a half a drink more
I'll put some records on while I pour
The neighbours might think
Baby it's bad out there
Say what's in this drink?
No cabs to be had out there
I wish I knew how
Your eyes are like starlight tonight
To break this spell
I'll take your hat your hair looks swell
I ought to say no no no sir
Oh mind if I move in closer?
At least I'm gonna say that I tried
What's the sense in hurting my pride?
I really can't stay
But baby don't hold out
But baby it's cold outside!

[Verse 2: Meghan Trainor & Brett Eldredge]
I simply must go
But baby it's cold outside
The answer is no no no
Aw baby it's cold outside
Your welcome has been
How lucky that you dropped in
So nice and warm
Look out the window at that storm
My sister will be suspicious
Um gosh your lips are delicious
And my brother will be there at the door
Waves on a tropical shore
My maiden aunt's mind is vicious
Oh gosh your lips are so delicious
But maybe just a cigarette more
Oh never such a blizzard before
I've got to get home
But baby you'll freeze out there
Say lend me your coat
Oh up to your knees out there
You've really been grand
I thrill when you touch my hand
But you don't see no no
How can you do this thing to me?
There's bound to be talk tomorrow
Think of my life long sorrow
At least there will be plenty implied
If you cought pneumonia and died
But I really can't stay
Get over that whole doubt
But baby it's cold outside!

"
Christmas Hits,Michael Bublé,Santa Claus Is Coming to Town,https://open.spotify.com/track/1RMDXedcRno6rDBCbNHDJf,0.594,0.389,-7.109,0.396,122.331,"

You better watch out
You better not cry
You better not pout
I'm telling you why
Santa Claus is coming to town

He's making a list
He's checking it twice;
He's gonna find out who's naughty or nice
Santa Claus is coming to town

He sees you when you're sleeping
And he knows when you're awake
He knows if you've been bad or good
So be good for goodness sake!

You better watch out
You better not cry
You better not pout
I'm telling you why
Cause Santa Claus is coming to town

He sees you when you're sleeping
And he knows when you're awake
And he knows if you've been bad or good
So be good for goodness sake!

You better watch out
You better not cry
You better not pout
I'm telling you why
Santa Claus is coming to town

You better watch out
You better not cry
You better not pout
I'm telling you why
Santa Claus is coming
I mean a big fat man with a long white beard
He's coming to town

"
Christmas Hits,Tony Bennett,Winter Wonderland,https://open.spotify.com/track/4ricyQVd20UQde1jpXCSuJ,0.217,0.267,-15.715,0.208,78.416,"

Sleigh bells ring are you listening
In the lane snow is glistening
A beautiful sight
We're happy tonight
Walking in a winter wonderland

Gone stray is the bluebird
Here to stay is a new bird
He sings a love song
As we go along
Walking in a winter wonderland

In the meadow we can build a snowman
Then pretend that he is Parson Brown

He'll say: Are you married?
We'll say: No man
But you can do the job
When you're in town

Later on we'll conspire
As we dream by the fire
To face unafraid
The plans that we've made
Walking in a winter wonderland

In the meadow we can build a snowman
And pretend that he's a circus clown
We'll have lots of fun with mister snowman
Until the other kiddies knock him down

When it snows ain't it thrilling
Though your nose gets a chilling
We'll frolic and play the Eskimo way
Just walking talking
Hand in hand in a crazy winter wonderland

"
Christmas Hits,Darlene Love,Christmas (Baby Please Come Home),https://open.spotify.com/track/5DHfUmmnlFJPqa9MnKe0EX,0.341,0.7609999999999999,-7.1160000000000005,0.348,126.312,"

[Verse 1]
The snow's coming down
I'm watching it fall
Lots of people around
Baby please come home

[Verse 2]
The church bells in town
All ringing in song
Full of happy sounds
Baby please come home

[Chorus]
They're singing ""Deck The Halls""
But it's not like Christmas at all
'Cause I remember when you were here
And all the fun we had last year

[Verse 3]
Pretty lights on the tree
I'm watching them shine
You should be here with me
Baby please come home

[Chorus]
They're singing ""Deck The Halls""
But it's not like Christmas at all
'Cause I remember when you were here
And all the fun we had last year

[Outro]
If there was a way
I'd hold back this tear
But it's Christmas day
Please please please please
Baby please come home
Baby please come home
Baby please come home
Baby please come home
Please come home

"
Christmas Hits,Chris Rea,Driving Home for Christmas,https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ,0.4970000000000001,0.6609999999999999,-9.047,0.894,180.225,"

I'm driving home for Christmas
Oh I can't wait to see those faces
I'm driving home for Christmas yeah
Well I'm moving down that line

And it's been so long
But I will be there
I sing this song
To pass the time away

Driving in my car
Driving home for Christmas

It's gonna take some time but I'll get there
Top to toe in tailbacks
Oh I got red lights all around
But soon there'll be a freeway yeah
Get my feet on holy ground

So I sing for you
Though you can't hear me
When I get through
And feel you near me

Driving in my car
I'm driving home for Christmas
Driving home for Christmas
With a thousand memories

I take look at the driver next to me
He's just the same
Just the same

Top to toe in tailbacks
Oh I got red lights all around
I'm driving home for Christmas yeah
Get my feet on holy ground

So I sing for you
Though you can't hear me
When I get through
Oh and feel you near me

Driving in my car
Driving home for Christmas
Driving home for Christmas
With a thousand memories

I take look at the driver next to me
He's just the same
He's driving home driving home
Driving home for Christmas

Driving home for Christmas

"
Christmas Hits,Ariana Grande,Santa Baby,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb,0.748,0.777,-5.749,0.769,95.986,"

[Verse 1: Ariana Grande]
Santa baby slip a Sable under the tree for me (mmhmm)
I've been an awful good girl
Santa baby so hurry down the chimney tonight

[Verse 2: Liz Gillies]
Santa baby a '54 convertible too light blue
I'll wait up for you dear
Santa baby and hurry down the chimney tonight

[Chorus: Ariana Grande + Liz Gillies]
Think of all the fun I've missed
Think of all the fellas that I haven't kissed *kiss*
Next year I could be just as good
If you check off my Christmas list

[Verse 3: Ariana Grande + Liz Gillies]
Santa baby I want a yacht and really that's not a lie
I've been an angel all year
Santa baby so hurry down the chimney tonight

[Verse 4: Ariana Grande]
Santa honey the one little thing I really need
The deed to a platinum mine
Santa honey so hurry down the chimney tonight

[Chorus: Liz Gillies + Ariana Grande]
Come and trim my Christmas tree
With some decorations bought at Tiffany's
I really do believe in you
Let's see if you believe in me

[Bridge: Ariana Grande + Liz Gillies]
Santa baby forgot to mention one little thing a ring
And I don't mean on the phone
Santa baby and hurry down the chimney tonight
So hurry down the chimney tonight

[Outro: Ariana Grande + Liz Gillies]
Waiting
Hurry tonight
Hurry down the chimney tonight

"
Christmas Hits,Dean Martin,Rudolph The Red-Nosed Reindeer,https://open.spotify.com/track/2L9QLAhrvtP4EYg1lY0Tnw,0.478,0.201,-16.768,0.857,136.471,"

[Intro]
(Rudolph)
(Rudolph)

[Chorus]
Rudolph the Red-Nosed Reindeer
Had a very shiny nose
And if you ever saw it
You would even say it glows

All of the other reindeer
Used to laugh and call him names
They never let poor Rudy
Join in any reindeer games

Then one foggy Christmas Eve
Santa came to say
""Rudolph with your nose so bright
Won't you guide my sleigh tonight?""

Then how the reindeer loved him
As they shouted out with glee
Rudy the Red-Nosed Reindeer
You'll go down in history

[Bridge]
Rudolph the Red Nosed Reindeer
Had a very shiny nose
And if you ever saw it
You would even say it glows

All of the other reindeer
Used to laugh and call him names
They never let poor Rudolph
Join in any reindeer games

[Chorus]
Then one foggy Christmas Eve
Santa came to say
""Rudolph mit your nose so bright
Won't you guide mein sleigh tonight?""

Then how the reindeer loved him
As they shouted out with glee
Rudy the Red-Beaked Reindeer
You'll go down in history

[Outro]
(Rudolph)
(Rudolph)
(Rudolph)

"
Christmas Hits,Bing Crosby,It's Beginning To Look A Lot Like Christmas,https://open.spotify.com/track/6yaxdh87KVj82QIYKTP1zt,0.423,0.301,-12.300999999999998,0.5529999999999999,136.791,"

T's beginning to look a lot like Christmas
Everywhere you go
Take a look in the Five and Ten
Glistening once again
With candy canes and silver lanes aglow

It's beginning to look a lot like Christmas
Toys in every store
But the prettiest sight to see
Is the holly that will be
On your own front door

A pair of Hop-a-long boots and a pistol that shoots
Is the wish of Bonny and Ben
Dolls that will talk and go for a walk
Is the hope of Janice and Jenn
And mom and dad can hardly wait
For school to start again

It's beginning to look a lot like Christmas
Everywhere you go
There's a tree in the Grand Hotel
One in the park as well
The sturdy kind that doesn't mind the snow

It's beginning to look a lot like Christmas
Soon the bells will start
And the thing that will make them ring
Is the Carol that you sing
Right within your heart

A pair of Hop-a-long boots and a pistol that shoots
Is the wish of Bonny and Ben
Dolls that will talk and go for a walk
Is the hope of Janice and Jenn
And mom and dad can hardly wait
For school to start again

It's beginning to look a lot like Christmas
Soon the bells will start
And the thing that will make them ring
Is the Carol that you sing
Right within your heart right within your heart

"
Christmas Hits,The Jackson 5,I Saw Mommy Kissing Santa Claus,https://open.spotify.com/track/15sxLiiChE5dCW3Y756oas,0.583,0.7120000000000001,-8.222000000000001,0.614,128.89700000000002,"

[Spoken Intro]
Merry Christmas and a happy new year
This is Michael Jackson and The Jackson 5 wishing a happy holiday to all mountain fans

[Intro]
Wow! Mommy's kissing Santa Claus!

[Verse 1]
I saw mommy kissing Santa Claus (kissing kissing Santa Claus)
Underneath the mistletoe last night
She didn't see me creep
Down the stairs to have a peep
She thought that I was tucked up
In my bedroom fast asleep

[Chorus]
Then I saw mommy tickle tickle (tickle tickle Santa Claus)
Underneath his beard so snowy white
Oh what a laugh it would have been
If Daddy had only seen
Mommy kissing Santa Claus last night

[Bridge]
He saw mommy kissing (kissing kissing Santa Claus)
I did! I really did see mommy kissing Santa Claus
And I'm gonna tell my dad

[Verse 2]
Then I saw mommy tickle (tickle tickle Santa Claus)
Underneath his beard so snowy white
Oh what a laugh it would have been
If Daddy had only seen
Mommy kissing Santa Claus last night
Oh what a laugh it would have been
If Daddy had only seen
Mommy kissing Santa Claus last night

[Bridge]
I did! I did! I really did see mommy kissing Santa Claus
You gotta believe me! You just gotta believe me!
Come on fellas believe me!
You just gotta believe me! (I told you I told you)

"
